created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status
2022-06-20 09:16:16+00:00,1538812969181581313,1538812969181581312,"Baru on ya Allah, sampai lupaaaaa

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel
@aespa_official",False,"[0, 89]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [55, 73]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [74, 89]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1484098055276470273, 'id_str': '1484098055276470273', 'name': 'Jo', 'screen_name': 'Gisellebew', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 12, 'friends_count': 104, 'listed_count': 0, 'created_at': 'Thu Jan 20 09:38:53 +0000 2022', 'favourites_count': 3103, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 747, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1539416792921014272/p8NjtYzH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1539416792921014272/p8NjtYzH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1484098055276470273/1655860514', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:15:19+00:00,1538812729250971648,1538812729250971648,"ungu knp jadi jahat begini😭

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel
@aespa_official",False,"[0, 83]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [49, 67]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [68, 83]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1374965385456279552, 'id_str': '1374965385456279552', 'name': 'vela ᵕ̈', 'screen_name': 'elstrblue', 'location': 'kwangya', 'description': '. ° ∅ ° — 𝘁𝗼 𝗯𝗲 𝗴𝗼𝗼𝗱 𝗮𝗲𝗻𝗲𝗿𝗴𝘆 . ° read my carrd byf ♡', 'url': 'https://t.co/dLQM303JEK', 'entities': {'url': {'urls': [{'url': 'https://t.co/dLQM303JEK', 'expanded_url': 'https://eunoells.carrd.co/', 'display_url': 'eunoells.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1074, 'friends_count': 1273, 'listed_count': 2, 'created_at': 'Thu Mar 25 06:04:40 +0000 2021', 'favourites_count': 56372, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 42627, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1500420680034111488/NvkQl-3v_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1500420680034111488/NvkQl-3v_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1374965385456279552/1646562667', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:14:46+00:00,1538812591174467584,1538812591174467584,"SINAPIAN NA SILSNG LAHAT HOY (2)
😭😭😭

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel 
@aespa_official",False,"[0, 93]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [58, 76]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [78, 93]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1427832873352982531, 'id_str': '1427832873352982531', 'name': 'J', 'screen_name': 'yo_oji', 'location': 'she/her ', 'description': 'Zzzzz', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 402, 'friends_count': 962, 'listed_count': 0, 'created_at': 'Wed Aug 18 03:21:18 +0000 2021', 'favourites_count': 53666, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 6828, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1530103447537983488/9Nm0QBvm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1530103447537983488/9Nm0QBvm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1427832873352982531/1651421692', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:14:11+00:00,1538812446315454464,1538812446315454464,"SINAPIAN NA SILSNG LAHAT HOY

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel 
@aespa_official",False,"[0, 85]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [50, 68]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [70, 85]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1231098546935349248, 'id_str': '1231098546935349248', 'name': 'alec', 'screen_name': 'aespaqtie', 'location': 'kwangya ', 'description': '— flufferist with a little bit of spice.', 'url': 'https://t.co/OGzpkeOQ0v', 'entities': {'url': {'urls': [{'url': 'https://t.co/OGzpkeOQ0v', 'expanded_url': 'http://aespaqtie.carrd.co', 'display_url': 'aespaqtie.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2917, 'friends_count': 608, 'listed_count': 3, 'created_at': 'Sat Feb 22 06:09:23 +0000 2020', 'favourites_count': 69076, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 48486, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1522141023425552384/RK9GVOGL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1522141023425552384/RK9GVOGL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1231098546935349248/1642420136', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,,in,,,,
2022-06-20 09:13:45+00:00,1538812338551537664,1538812338551537664,"DRI THUMBNAILNYAA AJ UDH KERENN KYK ANIME 😭😭😭

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel
@aespa_official https://t.co/g8yQb8XmF9",False,"[0, 101]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [67, 85]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [86, 101]}], 'urls': [], 'media': [{'id': 1538812335795863552, 'id_str': '1538812335795863552', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/FVr1qpsaAAALOH2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FVr1qpsaAAALOH2.jpg', 'url': 'https://t.co/g8yQb8XmF9', 'display_url': 'pic.twitter.com/g8yQb8XmF9', 'expanded_url': 'https://twitter.com/iqbaalramadhn/status/1538812338551537664/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1265892200056909824, 'id_str': '1265892200056909824', 'name': 'Dav. #CHECKMATE♟️', 'screen_name': 'iqbaalramadhn', 'location': '˗ˋˏ ♡ ˎˊ˗ Multifandom ˗ˋˏ ♡ ˎˊ', 'description': '#ITZY #NCT #REDVELVET #IVE #NMIXX #KEP1ER #TWICE  . @mrmutpink', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 63, 'friends_count': 161, 'listed_count': 0, 'created_at': 'Thu May 28 06:26:52 +0000 2020', 'favourites_count': 1452, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 735, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1538770202946867210/JjS4kJ4T_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1538770202946867210/JjS4kJ4T_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1265892200056909824/1655706380', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,7,False,False,0.0,in,"{'media': [{'id': 1538812335795863552, 'id_str': '1538812335795863552', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/FVr1qpsaAAALOH2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FVr1qpsaAAALOH2.jpg', 'url': 'https://t.co/g8yQb8XmF9', 'display_url': 'pic.twitter.com/g8yQb8XmF9', 'expanded_url': 'https://twitter.com/iqbaalramadhn/status/1538812338551537664/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",,,
2022-06-20 09:13:30+00:00,1538812275850588160,1538812275850588160,"Merinding ih. Genrenya horor ya? 🤨 @aespa_official

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel #aespa",False,"[0, 97]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [72, 90]}, {'text': 'aespa', 'indices': [91, 97]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [35, 50]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 799062672889114624, 'id_str': '799062672889114624', 'name': 'Noom ❤|| passive sometimes', 'screen_name': 'hrj_munan', 'location': '99liner', 'description': '🌟Think ➡️ act🌟 #런쥔 #엔시티드림 #애스파 #더보이즈 #JO1 #PINKBLOOD #KDRAMA #Limix #1D', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 160, 'friends_count': 188, 'listed_count': 1, 'created_at': 'Thu Nov 17 01:32:41 +0000 2016', 'favourites_count': 134412, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 31837, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1508346203146420231/a3XKuQcz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1508346203146420231/a3XKuQcz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/799062672889114624/1628262018', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:13:28+00:00,1538812266338205696,1538812266338205696,"KOK GISELLE MATANYA ITEM JG

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel
@aespa_official",False,"[0, 83]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [49, 67]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [68, 83]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1374965385456279552, 'id_str': '1374965385456279552', 'name': 'vela ᵕ̈', 'screen_name': 'elstrblue', 'location': 'kwangya', 'description': '. ° ∅ ° — 𝘁𝗼 𝗯𝗲 𝗴𝗼𝗼𝗱 𝗮𝗲𝗻𝗲𝗿𝗴𝘆 . ° read my carrd byf ♡', 'url': 'https://t.co/dLQM303JEK', 'entities': {'url': {'urls': [{'url': 'https://t.co/dLQM303JEK', 'expanded_url': 'https://eunoells.carrd.co/', 'display_url': 'eunoells.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1074, 'friends_count': 1273, 'listed_count': 2, 'created_at': 'Thu Mar 25 06:04:40 +0000 2021', 'favourites_count': 56372, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 42627, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1500420680034111488/NvkQl-3v_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1500420680034111488/NvkQl-3v_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1374965385456279552/1646562667', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:13:22+00:00,1538812239574073344,1538812239574073344,"semua kena black mamba😱

WATCH SMCU EP 2 NOW

#SMCUEp2_NextLevel
@aespa_official",False,"[0, 80]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [46, 64]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [65, 80]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1163351089699147776, 'id_str': '1163351089699147776', 'name': 'i c a 😼', 'screen_name': 'yoodaisymee_', 'location': 'apasi😑', 'description': 'fan account | SMstan - mostly #SUPERJUNIOR #NCT OT23 #NCT127 #NCTDREAM #WayV #aespa', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2069, 'friends_count': 3006, 'listed_count': 1, 'created_at': 'Mon Aug 19 07:24:58 +0000 2019', 'favourites_count': 65116, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 52325, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1538005308152238081/gRftvkll_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1538005308152238081/gRftvkll_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1163351089699147776/1649944743', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:12:17+00:00,1538811967753703424,1538811967753703424,"HALLUCINATION QUEST PENUH DENGAN BAYANG BAYANG AESHOLES 😱

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel
@aespa_official",False,"[0, 113]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [79, 97]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [98, 113]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 799062672889114624, 'id_str': '799062672889114624', 'name': 'Noom ❤|| passive sometimes', 'screen_name': 'hrj_munan', 'location': '99liner', 'description': '🌟Think ➡️ act🌟 #런쥔 #엔시티드림 #애스파 #더보이즈 #JO1 #PINKBLOOD #KDRAMA #Limix #1D', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 160, 'friends_count': 188, 'listed_count': 1, 'created_at': 'Thu Nov 17 01:32:41 +0000 2016', 'favourites_count': 134412, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 31837, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1508346203146420231/a3XKuQcz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1508346203146420231/a3XKuQcz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/799062672889114624/1628262018', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:12:08+00:00,1538811928612831233,1538811928612831232,"asli itu kata2 yg ngmg mirip hate comments :(((

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel
@aespa_official",False,"[0, 103]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [69, 87]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [88, 103]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1374965385456279552, 'id_str': '1374965385456279552', 'name': 'vela ᵕ̈', 'screen_name': 'elstrblue', 'location': 'kwangya', 'description': '. ° ∅ ° — 𝘁𝗼 𝗯𝗲 𝗴𝗼𝗼𝗱 𝗮𝗲𝗻𝗲𝗿𝗴𝘆 . ° read my carrd byf ♡', 'url': 'https://t.co/dLQM303JEK', 'entities': {'url': {'urls': [{'url': 'https://t.co/dLQM303JEK', 'expanded_url': 'https://eunoells.carrd.co/', 'display_url': 'eunoells.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1074, 'friends_count': 1273, 'listed_count': 2, 'created_at': 'Thu Mar 25 06:04:40 +0000 2021', 'favourites_count': 56372, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 42627, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1500420680034111488/NvkQl-3v_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1500420680034111488/NvkQl-3v_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1374965385456279552/1646562667', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:10:56+00:00,1538811627918999553,1538811627918999552,"SINTINGG GISELLE LU CAKEP AMAATT

WATCH SMCU EP 2 NOW

#SMCUEp2_NextLevel
@aespa_official",False,"[0, 89]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [55, 73]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [74, 89]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1317843264586743812, 'id_str': '1317843264586743812', 'name': 'Bil Lolos Sbm pil.1', 'screen_name': 'jaelifflous', 'location': 'she/her', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1033, 'friends_count': 1132, 'listed_count': 1, 'created_at': 'Sun Oct 18 15:01:47 +0000 2020', 'favourites_count': 23521, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5614, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1539367735812968448/lWs3ZijM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1539367735812968448/lWs3ZijM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1317843264586743812/1655848843', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
2022-06-20 09:10:55+00:00,1538811624907149312,1538811624907149312,"Ini kereta kwangya jadi kaya kedatengan vecna anjay 😭

WATCH SMCU EP 2 NOW
#SMCUEp2_NextLevel
@aespa_official",False,"[0, 109]","{'hashtags': [{'text': 'SMCUEp2_NextLevel', 'indices': [75, 93]}], 'symbols': [], 'user_mentions': [{'screen_name': 'aespa_official', 'name': 'aespa', 'id': 1277453652924366848, 'id_str': '1277453652924366848', 'indices': [94, 109]}], 'urls': []}","{'iso_language_code': 'in', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 799062672889114624, 'id_str': '799062672889114624', 'name': 'Noom ❤|| passive sometimes', 'screen_name': 'hrj_munan', 'location': '99liner', 'description': '🌟Think ➡️ act🌟 #런쥔 #엔시티드림 #애스파 #더보이즈 #JO1 #PINKBLOOD #KDRAMA #Limix #1D', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 160, 'friends_count': 188, 'listed_count': 1, 'created_at': 'Thu Nov 17 01:32:41 +0000 2016', 'favourites_count': 134412, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 31837, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1508346203146420231/a3XKuQcz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1508346203146420231/a3XKuQcz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/799062672889114624/1628262018', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,,in,,,,
